Player,team,Target,Rec,Yard,TD,Att,Yard.1,TD.1,pos,week,year,h/a,oppt,fd_points,fd_salary,dk_points,dk_salary,all_data,spread,total,money_odds_neg,money_odds_pos,status,cause
Demaryius Thomas,DEN,7.0,3.0,34.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,KAN,4.9,5700.0,,,False,-2.5,37.5,-130.0,+110,,
Torrey Smith,BAL,7.0,5.0,33.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CIN,5.8,6000.0,,,False,-3.0,37.5,-145.0,+125,,
Andre Roberts,ARI,8.0,4.0,24.0,0.0,1.0,8.0,0.0,WR,17.0,2011.0,h,SEA,5.2,5400.0,,,False,-2.5,40.5,-140.0,+120,,
Earl Bennett,CHI,5.0,3.0,31.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,MIN,2.6,4700.0,,,False,2.5,42.0,-145.0,+125,,
Mike Williams,TB,2.0,1.0,31.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,ATL,3.6,6300.0,,,False,10.0,45.5,-450.0,+350,,
Robert Meachem,NO,2.0,2.0,30.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,CAR,4.0,5000.0,,,False,-7.0,55.0,-300.0,+250,,
Naaman Roosevelt,BUF,6.0,3.0,29.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NWE,4.4,4500.0,,,False,10.5,50.0,-600.0,+425,,
Jerricho Cotchery,PIT,6.0,3.0,28.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CLE,4.3,4700.0,,,False,-7.0,33.0,-330.0,+270,,
Jabar Gaffney,WAS,11.0,4.0,28.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,PHI,4.8,6400.0,,,False,7.5,44.5,-340.0,+280,,
Brandon LaFell,CAR,2.0,2.0,27.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NOR,3.7,5100.0,,,False,7.0,55.0,-300.0,+250,,
Dane Sanzenbacher,CHI,4.0,2.0,27.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,MIN,3.7,4500.0,,,False,2.5,42.0,-145.0,+125,,
Hines Ward,PIT,7.0,5.0,24.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CLE,4.9,4700.0,,,False,-7.0,33.0,-330.0,+270,,
Patrick Crayton,SD,1.0,1.0,23.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,OAK,2.8,4700.0,,,False,2.5,50.0,-140.0,+120,,
David Nelson,BUF,4.0,2.0,23.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NWE,3.3,5000.0,,,False,10.5,50.0,-600.0,+425,,
Pierre Garcon,IND,5.0,2.0,22.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,JAC,3.2,6300.0,,,False,3.0,36.5,-165.0,+145,,
Brandon Gibson,STL,3.0,1.0,21.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SFO,2.6,4700.0,,,False,12.5,34.5,-775.0,+550,,
Andre Johnson,HOU,2.0,2.0,21.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,TEN,3.1,7800.0,,,False,2.5,38.5,-135.0,+115,Probable,hamstring
Damian Williams,TEN,2.0,2.0,21.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,HOU,3.1,5000.0,,,False,-2.5,38.5,-135.0,+115,,
Miles Austin,DAL,5.0,2.0,20.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NYG,3.0,6600.0,,,False,3.0,48.0,-165.0,+145,,
Jacoby Ford,OAK,3.0,2.0,19.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SDG,2.9,5000.0,,,False,-2.5,50.0,-140.0,+120,,
Lavelle Hawkins,TEN,3.0,3.0,19.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,HOU,3.4,5000.0,,,False,-2.5,38.5,-135.0,+115,Questionable,ankle
Carlton Mitchell,CLE,1.0,1.0,19.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,PIT,2.4,4500.0,,,False,7.0,33.0,-330.0,+270,,
Kassim Osgood,JAC,2.0,2.0,19.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,IND,2.9,4500.0,,,False,-3.0,36.5,-165.0,+145,,
Eddie Royal,DEN,4.0,0.0,0.0,0.0,2.0,18.0,0.0,WR,17.0,2011.0,h,KAN,1.8,4700.0,,,False,-2.5,37.5,-130.0,+110,,
Adrian Arrington,NO,0.0,1.0,17.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,CAR,2.2,4500.0,,,False,-7.0,55.0,-300.0,+250,,
Brian Hartline,MIA,7.0,2.0,16.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,NYJ,2.6,5000.0,,,False,-2.0,39.0,-130.0,+110,,
Stefan Logan,DET,0.0,0.0,0.0,0.0,1.0,16.0,0.0,WR,17.0,2011.0,a,GNB,-0.4,4500.0,,,False,-6.5,41.5,-280.0,+240,,
Mohamed Massaquoi,CLE,9.0,2.0,16.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,PIT,2.6,4700.0,,,False,7.0,33.0,-330.0,+270,Questionable,foot
Terrance Copper,KC,2.0,1.0,14.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,DEN,1.9,4700.0,,,False,2.5,37.5,-130.0,+110,,
Devin Hester,CHI,2.0,1.0,14.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,MIN,1.9,4700.0,,,False,2.5,42.0,-145.0,+125,Probable,ankle
Emmanuel Sanders,PIT,2.0,1.0,14.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CLE,1.9,4600.0,,,False,-7.0,33.0,-330.0,+270,Probable,foot
Devin Thomas,NYG,1.0,1.0,14.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,DAL,1.9,4500.0,,,False,-3.0,48.0,-165.0,+145,,
Deon Butler,SEA,1.0,1.0,11.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,ARI,1.6,4500.0,,,False,2.5,40.5,-140.0,+120,,
Mike Wallace,PIT,5.0,1.0,11.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CLE,1.6,7800.0,,,False,-7.0,33.0,-330.0,+270,Probable,ankle
Brandon Banks,WAS,1.0,1.0,10.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,PHI,1.5,4600.0,,,False,7.5,44.5,-340.0,+280,,
Steve Breaston,KC,5.0,1.0,9.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,DEN,1.4,5700.0,,,False,2.5,37.5,-130.0,+110,,
Greg Camarillo,MIN,3.0,1.0,9.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,CHI,1.4,4500.0,,,False,-2.5,42.0,-145.0,+125,,
Jarett Dillard,JAC,2.0,1.0,8.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,IND,1.3,4700.0,,,False,-3.0,36.5,-165.0,+145,,
Donte' Stallworth,WAS,1.0,1.0,8.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,PHI,1.3,5000.0,,,False,7.5,44.5,-340.0,+280,Questionable,ankle
Eric Weems,ATL,1.0,1.0,8.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,TAM,1.3,4500.0,,,False,-10.0,45.5,-450.0,+350,,
Early Doucet,ARI,3.0,1.0,7.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SEA,1.2,5400.0,,,False,-2.5,40.5,-140.0,+120,,
Julian Edelman,NE,0.0,0.0,0.0,0.0,1.0,6.0,0.0,WR,17.0,2011.0,h,BUF,0.6,4500.0,,,False,-10.5,50.0,-600.0,+425,Questionable,back
Brett Swain,SF,5.0,1.0,6.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,STL,1.1,4500.0,,,False,-12.5,34.5,-775.0,+550,,
Eric Decker,DEN,2.0,1.0,5.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,KAN,1.0,5300.0,,,False,-2.5,37.5,-130.0,+110,,
Terrence Austin,WAS,2.0,1.0,4.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,PHI,0.9,4500.0,,,False,7.5,44.5,-340.0,+280,,
Mike Thomas,JAC,3.0,1.0,-2.0,0.0,1.0,3.0,0.0,WR,17.0,2011.0,h,IND,0.6,4700.0,,,False,-3.0,36.5,-165.0,+145,,
Seyi Ajirotutu,CAR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NOR,0.0,4500.0,,,False,7.0,55.0,-300.0,+250,,
Emmanuel Arceneaux,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,CHI,0.0,4500.0,,,False,-2.5,42.0,-145.0,+125,,
Anthony Armstrong,WAS,3.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,PHI,0.0,4700.0,,,False,7.5,44.5,-340.0,+280,,
Deion Branch,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,BUF,0.0,5700.0,,,False,-10.5,50.0,-600.0,+425,Questionable,groin
Vincent Brown,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,OAK,0.0,4700.0,,,False,2.5,50.0,-140.0,+120,,
Riley Cooper,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,WAS,0.0,4800.0,,,False,-7.5,44.5,-340.0,+280,,
Dominique Curry,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SFO,0.0,4500.0,,,False,12.5,34.5,-775.0,+550,,
Rashied Davis,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,GNB,0.0,4500.0,,,False,-6.5,41.5,-280.0,+240,,
Harry Douglas,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,TAM,0.0,4800.0,,,False,-10.0,45.5,-450.0,+350,,
Armanti Edwards,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NOR,0.0,4500.0,,,False,7.0,55.0,-300.0,+250,,
Lee Evans,BAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CIN,0.0,4700.0,,,False,-3.0,37.5,-145.0,+125,,
Edmond Gates,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,NYJ,0.0,4500.0,,,False,-2.0,39.0,-130.0,+110,,
Richard Goodman,SD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,OAK,6.0,4500.0,,,False,2.5,50.0,-140.0,+120,,
Dwayne Harris,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NYG,0.0,4500.0,,,False,3.0,48.0,-165.0,+145,,
Jesse Holley,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NYG,0.0,4500.0,,,False,3.0,48.0,-165.0,+145,,
Santonio Holmes,NYJ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,MIA,0.0,6300.0,,,False,2.0,39.0,-130.0,+110,,
Jerrel Jernigan,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,DAL,0.0,4500.0,,,False,-3.0,48.0,-165.0,+145,,
Greg Little,CLE,5.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,PIT,0.0,5700.0,,,False,7.0,33.0,-330.0,+270,,
Jeff Maehl,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,TEN,0.0,4500.0,,,False,2.5,38.5,-135.0,+115,Questionable,hamstring
Mario Manningham,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,DAL,0.0,6300.0,,,False,-3.0,48.0,-165.0,+145,Questionable,knee
Marc Mariani,TEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,HOU,0.0,4500.0,,,False,-2.5,38.5,-135.0,+115,,
Nick Miller,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SFO,0.0,4500.0,,,False,12.5,34.5,-775.0,+550,,
Kealoha Pilares,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,NOR,0.0,4500.0,,,False,7.0,55.0,-300.0,+250,,
Taylor Price,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,IND,0.0,4500.0,,,False,-3.0,36.5,-165.0,+145,,
Courtney Roby,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,CAR,0.0,4500.0,,,False,-7.0,55.0,-300.0,+250,,
Chaz Schilens,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SDG,0.0,4700.0,,,False,-2.5,50.0,-140.0,+120,,
Micheal Spurlock,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,ATL,0.0,4500.0,,,False,10.0,45.5,-450.0,+350,,
Maurice Stovall,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,GNB,0.0,4500.0,,,False,-6.5,41.5,-280.0,+240,,
Chansi Stuckey,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,SEA,0.0,4500.0,,,False,-2.5,40.5,-140.0,+120,,
Brandon Tate,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,BAL,0.0,4500.0,,,False,3.0,37.5,-145.0,+125,,
Tiquan Underwood,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,BUF,0.0,4500.0,,,False,-10.5,50.0,-600.0,+425,,
Kevin Walter,HOU,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,TEN,0.0,5000.0,,,False,2.5,38.5,-135.0,+115,,
Ryan Whalen,CIN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,BAL,0.0,4500.0,,,False,3.0,37.5,-145.0,+125,,
LaQuan Williams,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,a,CIN,0.0,4500.0,,,False,-3.0,37.5,-145.0,+125,,
Matt Willis,DEN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,17.0,2011.0,h,KAN,0.0,4700.0,,,False,-2.5,37.5,-130.0,+110,,
Joshua Cribbs,CLE,,,,,,,,WR,17.0,2011.0,h,PIT,12.6,5000.0,,,False,7.0,33.0,-330.0,+270,,
Jon Baldwin,KC,,,,,,,,WR,17.0,2011.0,a,DEN,4.2,4500.0,,,False,2.5,37.5,-130.0,+110,,
AJ Green,CIN,,,,,,,,WR,17.0,2011.0,h,BAL,3.6,6700.0,,,False,3.0,37.5,-145.0,+125,,
TJ Houshmandzadeh,OAK,,,,,,,,WR,17.0,2011.0,h,SDG,0.0,4700.0,,,False,-2.5,50.0,-140.0,+120,,
Niles Paul,WAS,,,,,,,,WR,17.0,2011.0,a,PHI,0.0,4500.0,,,False,7.5,44.5,-340.0,+280,Probable,shoulder
Chad Ochocinco,NE,,,,,,,,WR,17.0,2011.0,h,BUF,0.0,4700.0,,,False,-10.5,50.0,-600.0,+425,,
Matthew Slater,NE,,,,,,,,WR,17.0,2011.0,h,BUF,0.0,4500.0,,,False,-10.5,50.0,-600.0,+425,,
Jordy Nelson,GB,7.0,6.0,115.0,2.0,0.0,0.0,0.0,WR,16.0,2011.0,h,CHI,26.5,6800.0,,,False,-13.5,41.0,-875.0,+600,,
Victor Cruz,NYG,8.0,3.0,164.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,NYJ,23.9,7100.0,,,False,2.5,46.0,-140.0,+120,,
Brandon Marshall,MIA,11.0,6.0,143.0,1.0,1.0,13.0,0.0,WR,16.0,2011.0,a,NWE,24.6,6900.0,,,False,7.0,49.0,-350.0,+290,,
Julio Jones,ATL,14.0,8.0,128.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,NOR,20.8,6900.0,,,False,7.0,53.0,-340.0,+280,,
James Jones,GB,6.0,4.0,50.0,2.0,0.0,0.0,0.0,WR,16.0,2011.0,h,CHI,19.0,5600.0,,,False,-13.5,41.0,-875.0,+600,,
Reggie Wayne,IND,14.0,8.0,106.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,HOU,20.6,6500.0,,,False,7.0,40.5,-315.0,+265,,
Larry Fitzgerald,ARI,11.0,6.0,105.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,CIN,19.5,7600.0,,,False,4.0,41.0,-215.0,+185,,
Percy Harvin,MIN,6.0,5.0,65.0,1.0,4.0,39.0,0.0,WR,16.0,2011.0,a,WAS,18.9,7100.0,,,False,6.0,43.0,-260.0,+220,,
Brandon LaFell,CAR,3.0,3.0,103.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,TAM,17.8,4800.0,,,False,-8.0,48.5,-400.0,+330,,
Calvin Johnson,DET,6.0,4.0,102.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,SDG,18.2,8500.0,,,False,0.0,52.5,-110.0, -110,,
Malcom Floyd,SD,13.0,6.0,95.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,DET,18.5,5800.0,,,False,-0.0,52.5,-110.0, -110,,
Denarius Moore,OAK,9.0,4.0,94.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,KAN,17.4,4900.0,,,False,3.0,43.0,-145.0,+125,,
Wes Welker,NE,19.0,12.0,138.0,0.0,1.0,7.0,0.0,WR,16.0,2011.0,h,MIA,20.5,8100.0,,,False,-7.0,49.0,-350.0,+290,Probable,knee
Marques Colston,NO,11.0,7.0,81.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,ATL,17.6,7200.0,,,False,-7.0,53.0,-340.0,+280,,
Dwayne Bowe,KC,11.0,6.0,80.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,OAK,17.0,6700.0,,,False,-3.0,43.0,-145.0,+125,,
Jabar Gaffney,WAS,8.0,6.0,77.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,MIN,16.7,6200.0,,,False,-6.0,43.0,-260.0,+220,,
Robert Meachem,NO,5.0,3.0,75.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,ATL,15.0,5100.0,,,False,-7.0,53.0,-340.0,+280,,
Jeremy Maclin,PHI,6.0,5.0,72.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,DAL,15.7,6500.0,,,False,-2.5,49.5,-140.0,+120,Probable,hamstring/shoulder
Roddy White,ATL,16.0,11.0,127.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,NOR,18.2,8500.0,,,False,7.0,53.0,-340.0,+280,,
Donte' Stallworth,WAS,7.0,5.0,59.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,MIN,14.4,4900.0,,,False,-6.0,43.0,-260.0,+220,,
DeSean Jackson,PHI,9.0,5.0,90.0,0.0,2.0,27.0,0.0,WR,16.0,2011.0,a,DAL,14.2,6600.0,,,False,-2.5,49.5,-140.0,+120,Probable,elbow
Jerome Simpson,CIN,6.0,5.0,42.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,ARI,12.7,4900.0,,,False,-4.0,41.0,-215.0,+185,,
Miles Austin,DAL,8.0,4.0,40.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,PHI,12.0,6700.0,,,False,2.5,49.5,-140.0,+120,,
Davone Bess,MIA,5.0,3.0,39.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,NWE,11.4,4900.0,,,False,7.0,49.0,-350.0,+290,,
Deion Branch,NE,9.0,3.0,37.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,MIA,11.2,5800.0,,,False,-7.0,49.0,-350.0,+290,Questionable,groin
Nate Burleson,DET,7.0,6.0,83.0,0.0,1.0,11.0,0.0,WR,16.0,2011.0,h,SDG,12.4,6000.0,,,False,0.0,52.5,-110.0, -110,,
Steve Johnson,BUF,7.0,4.0,92.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,DEN,11.2,6800.0,,,False,3.0,43.5,-150.0,+130,Probable,groin
Michael Crabtree,SF,6.0,5.0,85.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,SEA,11.0,6300.0,,,False,-2.5,37.0,-140.0,+120,,
Damian Williams,TEN,11.0,8.0,83.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,JAC,12.3,4900.0,,,False,-8.0,38.5,-390.0,+320,,
Mike Wallace,PIT,7.0,4.0,82.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,STL,10.2,7800.0,,,False,-10.0,33.5,-500.0,+400,,
Roy Williams,CHI,9.0,6.0,81.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,GNB,11.1,4800.0,,,False,13.5,41.0,-875.0,+600,,
Doug Baldwin,SEA,7.0,2.0,17.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,h,SFO,8.7,5000.0,,,False,2.5,37.0,-140.0,+120,,
Demaryius Thomas,DEN,8.0,4.0,76.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,BUF,9.6,5700.0,,,False,-3.0,43.5,-150.0,+130,,
Andre Roberts,ARI,10.0,6.0,75.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,CIN,10.5,5500.0,,,False,4.0,41.0,-215.0,+185,,
Brian Hartline,MIA,8.0,4.0,72.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,NWE,9.2,5000.0,,,False,7.0,49.0,-350.0,+290,,
Nate Washington,TEN,11.0,4.0,71.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,JAC,9.1,6300.0,,,False,-8.0,38.5,-390.0,+320,Probable,ankle
Darrius Heyward-Bey,OAK,5.0,4.0,70.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,KAN,9.0,6200.0,,,False,3.0,43.0,-145.0,+125,,
Arrelious Benn,TB,2.0,1.0,4.0,1.0,0.0,0.0,0.0,WR,16.0,2011.0,a,CAR,6.9,4900.0,,,False,8.0,48.5,-400.0,+330,Probable,concussion
Dez Bryant,DAL,8.0,6.0,62.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,PHI,9.2,7300.0,,,False,2.5,49.5,-140.0,+120,,
Terrance Copper,KC,3.0,3.0,61.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,OAK,7.6,4500.0,,,False,-3.0,43.0,-145.0,+125,,
Jarett Dillard,JAC,10.0,5.0,61.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,TEN,8.6,4800.0,,,False,8.0,38.5,-390.0,+320,,
Lance Moore,NO,3.0,2.0,53.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,ATL,6.3,6000.0,,,False,-7.0,53.0,-340.0,+280,Questionable,hamstring
Sammie Stroughter,TB,5.0,4.0,52.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,CAR,5.2,4500.0,,,False,8.0,48.5,-400.0,+330,Probable,knee
Dane Sanzenbacher,CHI,7.0,4.0,51.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,GNB,7.1,4500.0,,,False,13.5,41.0,-875.0,+600,,
Pierre Garcon,IND,12.0,6.0,50.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,HOU,8.0,6400.0,,,False,7.0,40.5,-315.0,+265,,
Earl Bennett,CHI,3.0,1.0,49.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,GNB,5.4,4800.0,,,False,13.5,41.0,-875.0,+600,,
Austin Collie,IND,6.0,3.0,49.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,HOU,6.4,5000.0,,,False,7.0,40.5,-315.0,+265,,
Santonio Holmes,NYJ,9.0,4.0,50.0,0.0,1.0,-1.0,0.0,WR,16.0,2011.0,h,NYG,6.9,6400.0,,,False,-2.5,46.0,-140.0,+120,Questionable,hip
Early Doucet,ARI,6.0,2.0,47.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,CIN,5.7,5500.0,,,False,4.0,41.0,-215.0,+185,,
Kevin Walter,HOU,3.0,3.0,47.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,IND,6.2,5000.0,,,False,-7.0,40.5,-315.0,+265,Questionable,knee
Santana Moss,WAS,10.0,4.0,46.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,MIN,6.6,6400.0,,,False,-6.0,43.0,-260.0,+220,,
Ricardo Lockette,SEA,2.0,1.0,44.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,SFO,4.9,,,,False,2.5,37.0,-140.0,+120,,
Antonio Brown,PIT,6.0,3.0,34.0,0.0,1.0,8.0,0.0,WR,16.0,2011.0,h,STL,5.7,6800.0,,,False,-10.0,33.5,-500.0,+400,,
Jacoby Jones,HOU,2.0,2.0,27.0,0.0,1.0,15.0,0.0,WR,16.0,2011.0,a,IND,5.2,4900.0,,,False,-7.0,40.5,-315.0,+265,Questionable,foot
Jeremy Kerley,NYJ,8.0,5.0,36.0,0.0,1.0,6.0,0.0,WR,16.0,2011.0,h,NYG,6.7,4600.0,,,False,-2.5,46.0,-140.0,+120,Questionable,illness
Steve Breaston,KC,8.0,4.0,41.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,OAK,6.1,5700.0,,,False,-3.0,43.0,-145.0,+125,,
Vincent Jackson,SD,7.0,2.0,41.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,DET,5.1,7100.0,,,False,-0.0,52.5,-110.0, -110,Questionable,groin
David Nelson,BUF,5.0,3.0,41.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,DEN,5.6,5100.0,,,False,3.0,43.5,-150.0,+130,,
Greg Little,CLE,7.0,4.0,40.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,BAL,6.0,5800.0,,,False,11.0,38.5,-675.0,+475,,
Terrence Austin,WAS,3.0,3.0,39.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,MIN,5.4,4500.0,,,False,-6.0,43.0,-260.0,+220,,
Mike Williams,TB,8.0,4.0,39.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,CAR,5.9,6300.0,,,False,8.0,48.5,-400.0,+330,,
Titus Young,DET,5.0,4.0,39.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,SDG,5.9,5500.0,,,False,0.0,52.5,-110.0, -110,,
Torrey Smith,BAL,7.0,2.0,38.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,h,CLE,4.8,6000.0,,,False,-11.0,38.5,-675.0,+475,,
Devin Aromashodu,MIN,2.0,2.0,36.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,WAS,4.6,4900.0,,,False,6.0,43.0,-260.0,+220,,
Jason Avant,PHI,4.0,2.0,35.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,DAL,2.5,4900.0,,,False,-2.5,49.5,-140.0,+120,,
Vincent Brown,SD,4.0,2.0,34.0,0.0,0.0,0.0,0.0,WR,16.0,2011.0,a,DET,4.4,4800.0,,,False,-0.0,52.5,-110.0, -110,,
