Player,team,Target,Rec,Yard,TD,pos,week,year,h/a,oppt,fd_points,fd_salary,dk_points,dk_salary,all_data,spread,total,money_odds_neg,money_odds_pos
Niles Paul,WAS,,,,,TE,11.0,2013.0,a,PHI,0.0,4500.0,,,False,4.5,55.0,-220.0,+180
Joel Dreessen,DEN,,,,,TE,11.0,2013.0,h,KAN,0.0,4500.0,,,False,-7.5,49.0,-350.0,+290
Jeron Mastrud,OAK,,,,,TE,11.0,2013.0,a,HOU,0.0,4500.0,,,False,10.5,41.0,-550.0,+425
Dante Rosario,CHI,,,,,TE,11.0,2013.0,h,BAL,0.0,4500.0,,,False,-3.0,40.0,-175.0,+155
Konrad Reuland,NYJ,,,,,TE,11.0,2013.0,a,BUF,0.0,4500.0,,,False,-2.0,39.0,-130.0,+110
Richie Brockel,CAR,,,,,TE,12.0,2013.0,a,MIA,0.0,4500.0,,,False,-5.0,40.5,-220.0,+190
Ryan Taylor,GB,,,,,TE,12.0,2013.0,h,MIN,0.0,4500.0,,,False,-6.0,44.0,-260.0,+220
Mike McNeill,STL,,,,,TE,12.0,2013.0,h,CHI,0.0,4500.0,,,False,-2.0,46.0,-130.0,+110
Josh Hill,NO,,,,,TE,13.0,2013.0,a,SEA,0.0,4500.0,,,False,6.5,48.5,-275.0,+235
Gavin Escobar,DAL,,,,,TE,13.0,2013.0,h,OAK,0.0,4500.0,,,False,-9.0,49.5,-475.0,+375
Jeron Mastrud,OAK,,,,,TE,13.0,2013.0,a,DAL,0.0,4500.0,,,False,9.0,49.5,-475.0,+375
Dante Rosario,CHI,,,,,TE,13.0,2013.0,a,MIN,0.0,4500.0,,,False,1.0,50.0,-120.0,+100
Lance Kendricks,STL,,,,,TE,13.0,2013.0,a,SFO,0.0,4500.0,,,False,7.5,40.5,-370.0,+310
Lee Smith,BUF,,,,,TE,13.0,2013.0,h,ATL,0.0,4500.0,,,False,-4.5,48.0,-210.0,+180
Ryan Griffin,HOU,,,,,TE,13.0,2013.0,h,NWE,0.0,4500.0,,,False,7.0,49.0,-340.0,+280
Zach Sudfeld,NYJ,,,,,TE,13.0,2013.0,h,MIA,0.0,4500.0,,,False,0.0,40.0,-110.0, -110
Gary Barnidge,CLE,,,,,TE,13.0,2013.0,h,JAC,0.0,4500.0,,,False,-7.0,39.5,-320.0,+260
Alex Smith,CIN,,,,,TE,13.0,2013.0,a,SDG,0.0,4500.0,,,False,-1.5,48.5,-125.0,+105
Cory Harkey,STL,,,,,TE,13.0,2013.0,a,SFO,0.0,4500.0,,,False,7.5,40.5,-370.0,+310
Jack Doyle,IND,,,,,TE,12.0,2013.0,a,ARI,0.0,4500.0,,,False,3.0,45.0,-165.0,+145
DJ Williams,NE,,,,,TE,13.0,2013.0,a,HOU,0.0,4500.0,,,False,-7.0,49.0,-340.0,+280
Marqueis Gray,CLE,,,,,TE,13.0,2013.0,h,JAC,0.0,5000.0,,,False,-7.0,39.5,-320.0,+260
Vance McDonald,SF,,,,,TE,13.0,2013.0,h,STL,0.0,4500.0,,,False,-7.5,40.5,-370.0,+310
James Hanna,DAL,,,,,TE,13.0,2013.0,h,OAK,0.0,4500.0,,,False,-9.0,49.5,-475.0,+375
Rob Housler,ARI,,,,,TE,12.0,2013.0,h,IND,7.1,4900.0,,,False,-3.0,45.0,-165.0,+145
Josh Hill,NO,,,,,TE,12.0,2013.0,a,ATL,2.6,4500.0,,,False,-8.0,53.0,-400.0,+330
Larry Donnell,NYG,,,,,TE,12.0,2013.0,h,DAL,0.0,4500.0,,,False,-2.5,45.0,-145.0,+125
Tom Crabtree,TB,,,,,TE,12.0,2013.0,a,DET,0.0,4500.0,,,False,7.0,49.0,-350.0,+290
David Paulson,PIT,,,,,TE,12.0,2013.0,a,CLE,0.0,4500.0,,,False,2.5,40.0,-140.0,+120
Virgil Green,DEN,,,,,TE,11.0,2013.0,h,KAN,0.0,4500.0,,,False,-7.5,49.0,-350.0,+290
Jacob Tamme,DEN,,,,,TE,11.0,2013.0,h,KAN,0.0,4500.0,,,False,-7.5,49.0,-350.0,+290
John Phillips,SD,,,,,TE,13.0,2013.0,h,CIN,0.0,4500.0,,,False,1.5,48.5,-125.0,+105
Rob Housler,ARI,,,,,TE,10.0,2013.0,h,HOU,13.7,4500.0,,,False,-4.0,42.0,-200.0,+170
Kellen Davis,SEA,,,,,TE,9.0,2013.0,h,TAM,0.0,4500.0,,,False,-16.0,40.5,-1900.0,+975
Mike McNeill,STL,,,,,TE,9.0,2013.0,h,TEN,0.0,4500.0,,,False,3.0,41.0,-160.0,+140
Ryan Taylor,GB,,,,,TE,9.0,2013.0,h,CHI,0.0,4500.0,,,False,-10.0,51.0,-550.0,+400
Richie Brockel,CAR,,,,,TE,9.0,2013.0,h,ATL,0.0,4500.0,,,False,-8.5,47.0,-440.0,+360
John Phillips,SD,,,,,TE,9.0,2013.0,a,WAS,0.0,4500.0,,,False,1.5,49.5,-125.0,+105
Gavin Escobar,DAL,,,,,TE,9.0,2013.0,h,MIN,0.0,4500.0,,,False,-9.0,51.5,-525.0,+400
Dante Rosario,CHI,,,,,TE,9.0,2013.0,a,GNB,0.0,4500.0,,,False,10.0,51.0,-550.0,+400
Konrad Reuland,NYJ,,,,,TE,9.0,2013.0,h,NOR,0.0,4500.0,,,False,6.0,46.0,-275.0,+235
Lee Smith,BUF,,,,,TE,9.0,2013.0,h,KAN,0.0,4500.0,,,False,5.0,41.0,-235.0,+195
Luke Willson,SEA,,,,,TE,9.0,2013.0,h,TAM,0.0,4500.0,,,False,-16.0,40.5,-1900.0,+975
Ryan Griffin,HOU,,,,,TE,9.0,2013.0,h,IND,0.0,4500.0,,,False,1.5,43.0,-125.0,+105
Alex Smith,CIN,,,,,TE,9.0,2013.0,a,MIA,0.0,4500.0,,,False,-3.0,42.5,-155.0,+135
Levine Toilolo,ATL,,,,,TE,9.0,2013.0,a,CAR,0.0,4500.0,,,False,8.5,47.0,-440.0,+360
Cory Harkey,STL,,,,,TE,9.0,2013.0,h,TEN,0.0,4500.0,,,False,3.0,41.0,-160.0,+140
Josh Hill,NO,,,,,TE,9.0,2013.0,a,NYJ,-0.8,4500.0,,,False,-6.0,46.0,-275.0,+235
Josh Hill,NO,,,,,TE,8.0,2013.0,h,BUF,2.7,0.0,,,False,-10.5,48.5,-600.0,+450
Rob Housler,ARI,,,,,TE,8.0,2013.0,h,ATL,1.9,4500.0,,,False,-2.5,45.0,-140.0,+120
Marqueis Gray,CLE,,,,,TE,8.0,2013.0,a,KAN,1.0,0.0,,,False,7.0,39.0,-350.0,+290
Garrett Celek,SF,,,,,TE,8.0,2013.0,a,JAC,0.0,4500.0,,,False,-16.0,40.0,-1800.0,+1000
Larry Donnell,NYG,,,,,TE,8.0,2013.0,a,PHI,0.0,4500.0,,,False,5.5,50.0,-240.0,+200
David Paulson,PIT,,,,,TE,8.0,2013.0,a,OAK,0.0,4500.0,,,False,-3.0,40.0,-145.0,+125
Sean McGrath,KC,,,,,TE,9.0,2013.0,a,BUF,0.0,4500.0,,,False,-5.0,41.0,-235.0,+195
David Paulson,PIT,,,,,TE,9.0,2013.0,a,NWE,0.0,4500.0,,,False,6.0,42.5,-280.0,+240
Marqueis Gray,CLE,,,,,TE,9.0,2013.0,h,BAL,0.1,4500.0,,,False,1.5,42.0,-130.0,+110
Richie Brockel,CAR,,,,,TE,10.0,2013.0,a,SFO,0.0,4500.0,,,False,6.0,43.5,-260.0,+220
Cory Harkey,STL,,,,,TE,10.0,2013.0,a,IND,1.9,4500.0,,,False,7.5,43.5,-400.0,+330
Garrett Celek,SF,,,,,TE,10.0,2013.0,h,CAR,0.0,4500.0,,,False,-6.0,43.5,-260.0,+220
Larry Donnell,NYG,,,,,TE,10.0,2013.0,h,OAK,0.0,4500.0,,,False,-7.0,41.5,-330.0,+270
Tom Crabtree,TB,,,,,TE,10.0,2013.0,h,MIA,0.0,4500.0,,,False,2.5,40.0,-140.0,+120
David Paulson,PIT,,,,,TE,10.0,2013.0,h,BUF,0.0,4500.0,,,False,-3.0,43.0,-150.0,+130
Dion Sims,MIA,,,,,TE,10.0,2013.0,a,TAM,0.0,4500.0,,,False,-2.5,40.0,-140.0,+120
Kellen Davis,SEA,,,,,TE,10.0,2013.0,a,ATL,0.0,4500.0,,,False,-3.5,46.5,-185.0,+165
Mike McNeill,STL,,,,,TE,10.0,2013.0,a,IND,0.0,4500.0,,,False,7.5,43.5,-400.0,+330
Bear Pascoe,NYG,,,,,TE,10.0,2013.0,h,OAK,0.0,4500.0,,,False,-7.0,41.5,-330.0,+270
Niles Paul,WAS,,,,,TE,10.0,2013.0,a,MIN,0.0,4500.0,,,False,-1.5,48.5,-125.0,+105
Josh Hill,NO,,,,,TE,10.0,2013.0,h,DAL,0.0,4500.0,,,False,-6.5,55.0,-270.0,+230
Zach Ertz,PHI,,,,,TE,10.0,2013.0,a,GNB,0.0,4700.0,,,False,-1.0,47.0,-120.0,+100
John Phillips,SD,,,,,TE,10.0,2013.0,h,DEN,0.0,4500.0,,,False,7.0,57.5,-320.0,+260
Joel Dreessen,DEN,,,,,TE,10.0,2013.0,a,SDG,0.0,4500.0,,,False,-7.0,57.5,-320.0,+260
Gavin Escobar,DAL,,,,,TE,10.0,2013.0,a,NOR,0.0,4500.0,,,False,6.5,55.0,-270.0,+230
Jeron Mastrud,OAK,,,,,TE,10.0,2013.0,a,NYG,0.0,4500.0,,,False,7.0,41.5,-330.0,+270
Brandon Myers,NYG,,,,,TE,10.0,2013.0,h,OAK,0.0,4500.0,,,False,-7.0,41.5,-330.0,+270
Jacob Tamme,DEN,,,,,TE,10.0,2013.0,a,SDG,0.0,4500.0,,,False,-7.0,57.5,-320.0,+260
Zach Miller,SEA,,,,,TE,10.0,2013.0,a,ATL,0.0,4600.0,,,False,-3.5,46.5,-185.0,+165
Levine Toilolo,ATL,,,,,TE,10.0,2013.0,h,SEA,0.0,4500.0,,,False,3.5,46.5,-185.0,+165
Joel Dreessen,DEN,,,,,TE,13.0,2013.0,a,KAN,0.0,4500.0,,,False,-5.5,50.0,-260.0,+220
Richie Brockel,CAR,,,,,TE,13.0,2013.0,h,TAM,0.0,4500.0,,,False,-7.0,41.0,-350.0,+290
Mike McNeill,STL,,,,,TE,8.0,2013.0,h,SEA,0.0,4500.0,,,False,14.0,43.5,-925.0,+625
Cory Harkey,STL,,,,,TE,15.0,2013.0,h,NOR,10.4,4500.0,,,False,7.0,48.0,-300.0,+250
Craig Stevens,TEN,,,,,TE,17.0,2013.0,h,HOU,0.0,4500.0,,,False,-7.0,44.5,-295.0,+245
James Hanna,DAL,,,,,TE,17.0,2013.0,h,PHI,0.0,4500.0,,,False,7.0,54.5,-320.0,+260
Cory Harkey,STL,,,,,TE,16.0,2013.0,h,TAM,3.7,4600.0,,,False,-3.5,43.0,-180.0,+160
Garrett Celek,SF,,,,,TE,16.0,2013.0,h,ATL,0.0,4500.0,,,False,-14.5,46.5,-1000.0,+650
Larry Donnell,NYG,,,,,TE,16.0,2013.0,a,DET,0.0,4500.0,,,False,9.0,47.5,-450.0,+370
James Casey,PHI,,,,,TE,16.0,2013.0,h,CHI,0.0,4500.0,,,False,-3.0,54.0,-150.0,+130
Dion Sims,MIA,,,,,TE,16.0,2013.0,a,BUF,0.0,4500.0,,,False,1.0,42.0,-120.0,+100
Sean McGrath,KC,,,,,TE,16.0,2013.0,h,IND,0.0,4500.0,,,False,-7.5,47.0,-340.0,+280
Kellen Davis,SEA,,,,,TE,16.0,2013.0,h,ARI,0.0,4500.0,,,False,-9.0,43.0,-475.0,+375
Mike McNeill,STL,,,,,TE,16.0,2013.0,h,TAM,0.0,4500.0,,,False,-3.5,43.0,-180.0,+160
Ryan Taylor,GB,,,,,TE,16.0,2013.0,h,PIT,0.0,4500.0,,,False,1.0,44.0,-120.0,+100
Richie Brockel,CAR,,,,,TE,16.0,2013.0,h,NOR,0.0,4500.0,,,False,-3.0,44.5,-180.0,+160
Niles Paul,WAS,,,,,TE,16.0,2013.0,h,DAL,0.0,4500.0,,,False,3.0,52.0,-165.0,+145
Joel Dreessen,DEN,,,,,TE,16.0,2013.0,a,HOU,0.0,4500.0,,,False,-10.0,54.0,-575.0,+425
Gavin Escobar,DAL,,,,,TE,16.0,2013.0,a,WAS,0.0,4500.0,,,False,-3.0,52.0,-165.0,+145
Dante Rosario,CHI,,,,,TE,16.0,2013.0,a,PHI,0.0,4500.0,,,False,3.0,54.0,-150.0,+130
Zach Sudfeld,NYJ,,,,,TE,16.0,2013.0,h,CLE,0.0,4500.0,,,False,-2.0,41.5,-130.0,+110
Alex Smith,CIN,,,,,TE,16.0,2013.0,h,MIN,0.0,4500.0,,,False,-7.5,48.0,-350.0,+290
Rob Housler,ARI,,,,,TE,16.0,2013.0,a,SEA,0.0,4500.0,,,False,9.0,43.0,-475.0,+375
Marqueis Gray,CLE,,,,,TE,16.0,2013.0,a,NYJ,0.0,5000.0,,,False,2.0,41.5,-130.0,+110
Craig Stevens,TEN,,,,,TE,16.0,2013.0,a,JAC,0.0,4500.0,,,False,-4.5,44.0,-225.0,+185
Vance McDonald,SF,,,,,TE,17.0,2013.0,a,ARI,0.0,4500.0,,,False,3.0,41.0,-155.0,+135
DJ Williams,NE,,,,,TE,17.0,2013.0,h,BUF,0.0,4500.0,,,False,-7.5,46.5,-350.0,+280
Cory Harkey,STL,,,,,TE,17.0,2013.0,a,SEA,0.0,4500.0,,,False,12.0,41.0,-900.0,+600
Mike McNeill,STL,,,,,TE,17.0,2013.0,a,SEA,0.0,4500.0,,,False,12.0,41.0,-900.0,+600
Josh Hill,NO,,,,,TE,17.0,2013.0,h,TAM,1.3,4500.0,,,False,-10.5,46.5,-650.0,+475
Marqueis Gray,CLE,,,,,TE,17.0,2013.0,a,PIT,0.4,4500.0,,,False,9.0,44.5,-400.0,+330
Garrett Celek,SF,,,,,TE,17.0,2013.0,a,ARI,0.0,4500.0,,,False,3.0,41.0,-155.0,+135
Larry Donnell,NYG,,,,,TE,17.0,2013.0,h,WAS,0.0,4500.0,,,False,-3.5,44.5,-180.0,+160
David Paulson,PIT,,,,,TE,17.0,2013.0,h,CLE,0.0,4500.0,,,False,-9.0,44.5,-400.0,+330
James Casey,PHI,,,,,TE,17.0,2013.0,a,DAL,0.0,4500.0,,,False,-7.0,54.5,-320.0,+260
Dion Sims,MIA,,,,,TE,17.0,2013.0,h,NYJ,0.0,4500.0,,,False,-7.0,41.0,-330.0,+270
Matthew Mulligan,NE,,,,,TE,17.0,2013.0,h,BUF,0.0,4500.0,,,False,-7.5,46.5,-350.0,+280
Kellen Davis,SEA,,,,,TE,17.0,2013.0,h,STL,0.0,4500.0,,,False,-12.0,41.0,-900.0,+600
Matt Spaeth,PIT,,,,,TE,17.0,2013.0,h,CLE,0.0,4500.0,,,False,-9.0,44.5,-400.0,+330
Levine Toilolo,ATL,,,,,TE,17.0,2013.0,h,CAR,0.0,4500.0,,,False,6.0,46.0,-260.0,+220
Michael Egnew,MIA,,,,,TE,17.0,2013.0,h,NYJ,0.0,4500.0,,,False,-7.0,41.0,-330.0,+270
Bear Pascoe,NYG,,,,,TE,17.0,2013.0,h,WAS,0.0,4500.0,,,False,-3.5,44.5,-180.0,+160
Ryan Taylor,GB,,,,,TE,17.0,2013.0,a,CHI,0.0,4500.0,,,False,-3.0,51.5,-155.0,+135
Richie Brockel,CAR,,,,,TE,17.0,2013.0,a,ATL,0.0,4500.0,,,False,-6.0,46.0,-260.0,+220
Jeron Mastrud,OAK,,,,,TE,17.0,2013.0,h,DEN,0.0,4500.0,,,False,10.0,54.0,-600.0,+450
Dante Rosario,CHI,,,,,TE,17.0,2013.0,h,GNB,0.0,4500.0,,,False,3.0,51.5,-155.0,+135
Lee Smith,BUF,,,,,TE,17.0,2013.0,a,NWE,0.0,4500.0,,,False,7.5,46.5,-350.0,+280
Fred Davis,WAS,,,,,TE,17.0,2013.0,a,NYG,0.0,4500.0,,,False,3.5,44.5,-180.0,+160
Ed Dickson,BAL,,,,,TE,17.0,2013.0,a,CIN,0.0,4500.0,,,False,6.5,43.0,-300.0,+250
James Hanna,DAL,,,,,TE,16.0,2013.0,a,WAS,0.0,4500.0,,,False,-3.0,52.0,-165.0,+145
Marqueis Gray,CLE,,,,,TE,15.0,2013.0,h,CHI,3.0,5000.0,,,False,1.0,44.0,-115.0, -105
Michael Egnew,MIA,,,,,TE,13.0,2013.0,a,NYJ,0.0,4500.0,,,False,-0.0,40.0,-110.0, -110
Garrett Celek,SF,,,,,TE,15.0,2013.0,a,TAM,1.3,4500.0,,,False,-5.0,41.0,-250.0,+210
Kellen Davis,SEA,,,,,TE,14.0,2013.0,a,SFO,0.0,4500.0,,,False,2.5,41.5,-135.0,+115
Mike McNeill,STL,,,,,TE,14.0,2013.0,a,ARI,0.0,4500.0,,,False,4.5,41.0,-220.0,+185
Michael Egnew,MIA,,,,,TE,14.0,2013.0,a,PIT,0.0,4500.0,,,False,3.0,40.5,-170.0,+150
Jeff Cumberland,NYJ,,,,,TE,14.0,2013.0,h,OAK,0.0,4500.0,,,False,-3.0,39.0,-160.0,+140
Richie Brockel,CAR,,,,,TE,14.0,2013.0,a,NOR,0.0,4500.0,,,False,3.0,47.5,-175.0,+155
John Phillips,SD,,,,,TE,14.0,2013.0,h,NYG,0.0,4500.0,,,False,-4.5,47.0,-205.0,+175
Joseph Fauria,DET,,,,,TE,14.0,2013.0,a,PHI,0.0,4500.0,,,False,2.5,51.0,-145.0,+125
Jeron Mastrud,OAK,,,,,TE,14.0,2013.0,a,NYJ,0.0,4500.0,,,False,3.0,39.0,-160.0,+140
Virgil Green,DEN,,,,,TE,14.0,2013.0,h,TEN,0.0,4500.0,,,False,-12.5,50.0,-800.0,+575
Zach Sudfeld,NYJ,,,,,TE,14.0,2013.0,h,OAK,0.0,4500.0,,,False,-3.0,39.0,-160.0,+140
Josh Hill,NO,,,,,TE,14.0,2013.0,h,CAR,0.0,4500.0,,,False,-3.0,47.5,-175.0,+155
Vance McDonald,SF,,,,,TE,14.0,2013.0,h,SEA,0.0,4500.0,,,False,-2.5,41.5,-135.0,+115
Craig Stevens,TEN,,,,,TE,14.0,2013.0,a,DEN,0.0,4500.0,,,False,12.5,50.0,-800.0,+575
Clay Harbor,JAC,,,,,TE,14.0,2013.0,h,HOU,0.0,4500.0,,,False,3.0,43.5,-170.0,+150
Rob Housler,ARI,,,,,TE,13.0,2013.0,a,PHI,3.6,4700.0,,,False,3.5,48.5,-180.0,+160
Larry Donnell,NYG,,,,,TE,13.0,2013.0,a,WAS,0.0,4500.0,,,False,1.0,45.0,-120.0,+100
David Paulson,PIT,,,,,TE,13.0,2013.0,a,BAL,0.0,4500.0,,,False,3.0,40.5,-155.0,+135
James Casey,PHI,,,,,TE,13.0,2013.0,h,ARI,0.0,4500.0,,,False,-3.5,48.5,-180.0,+160
Jack Doyle,IND,,,,,TE,13.0,2013.0,h,TEN,0.0,4500.0,,,False,-3.5,46.5,-195.0,+170
Kellen Davis,SEA,,,,,TE,13.0,2013.0,h,NOR,0.0,4500.0,,,False,-6.5,48.5,-275.0,+235
Mike McNeill,STL,,,,,TE,13.0,2013.0,a,SFO,0.0,4500.0,,,False,7.5,40.5,-370.0,+310
James Casey,PHI,,,,,TE,14.0,2013.0,h,DET,0.0,4500.0,,,False,-2.5,51.0,-145.0,+125
David Paulson,PIT,,,,,TE,14.0,2013.0,h,MIA,0.0,4500.0,,,False,-3.0,40.5,-170.0,+150
Larry Donnell,NYG,,,,,TE,14.0,2013.0,a,SDG,0.0,4500.0,,,False,4.5,47.0,-205.0,+175
Dante Rosario,CHI,,,,,TE,15.0,2013.0,a,CLE,0.0,4500.0,,,False,-1.0,44.0,-115.0, -105
Larry Donnell,NYG,,,,,TE,15.0,2013.0,h,SEA,0.0,4500.0,,,False,9.0,43.0,-440.0,+350
David Paulson,PIT,,,,,TE,15.0,2013.0,h,CIN,0.0,4500.0,,,False,2.0,44.5,-130.0,+110
James Casey,PHI,,,,,TE,15.0,2013.0,a,MIN,0.0,4500.0,,,False,-6.5,53.0,-290.0,+240
Kellen Davis,SEA,,,,,TE,15.0,2013.0,a,NYG,0.0,4500.0,,,False,-9.0,43.0,-440.0,+350
Mike McNeill,STL,,,,,TE,15.0,2013.0,h,NOR,0.0,4500.0,,,False,7.0,48.0,-300.0,+250
Richie Brockel,CAR,,,,,TE,15.0,2013.0,h,NYJ,0.0,4500.0,,,False,-10.0,40.5,-525.0,+400
Niles Paul,WAS,,,,,TE,15.0,2013.0,a,ATL,0.0,4500.0,,,False,5.5,49.5,-255.0,+215
John Phillips,SD,,,,,TE,15.0,2013.0,a,DEN,0.0,4500.0,,,False,10.0,57.5,-575.0,+425
Joel Dreessen,DEN,,,,,TE,15.0,2013.0,h,SDG,0.0,4500.0,,,False,-10.0,57.5,-575.0,+425
Virgil Green,DEN,,,,,TE,15.0,2013.0,h,SDG,0.0,4500.0,,,False,-10.0,57.5,-575.0,+425
Marqueis Gray,CLE,,,,,TE,14.0,2013.0,a,NWE,0.8,5000.0,,,False,10.0,47.5,-525.0,+400
Dominique Jones,KC,,,,,TE,15.0,2013.0,a,OAK,0.0,4500.0,,,False,-6.5,44.5,-265.0,+225
Lee Smith,BUF,,,,,TE,15.0,2013.0,a,JAC,0.0,4500.0,,,False,-4.0,43.5,-205.0,+175
Ladarius Green,SD,,,,,TE,15.0,2013.0,a,DEN,0.0,4500.0,,,False,10.0,57.5,-575.0,+425
Zach Sudfeld,NYJ,,,,,TE,15.0,2013.0,a,CAR,0.0,4500.0,,,False,10.0,40.5,-525.0,+400
Alex Smith,CIN,,,,,TE,15.0,2013.0,a,PIT,0.0,4500.0,,,False,-2.0,44.5,-130.0,+110
Dorin Dickerson,DET,,,,,TE,15.0,2013.0,h,BAL,0.0,4500.0,,,False,-5.0,49.5,-230.0,+190
Craig Stevens,TEN,,,,,TE,15.0,2013.0,h,ARI,0.0,4500.0,,,False,3.0,43.0,-150.0,+130
Rob Housler,ARI,,,,,TE,14.0,2013.0,h,STL,5.7,4500.0,,,False,-4.5,41.0,-220.0,+185
Cory Harkey,STL,,,,,TE,14.0,2013.0,a,ARI,1.4,4500.0,,,False,4.5,41.0,-220.0,+185
Kellen Davis,SEA,,,,,TE,8.0,2013.0,a,STL,0.0,4500.0,,,False,-14.0,43.5,-925.0,+625
Bear Pascoe,NYG,,,,,TE,8.0,2013.0,a,PHI,0.0,4500.0,,,False,5.5,50.0,-240.0,+200
Vernon Davis,SF,8.0,4.0,62.0,0.0,TE,7.0,2013.0,a,TEN,8.2,7500.0,,,False,-3.5,41.0,-180.0,+160
Niles Paul,WAS,,,,,TE,2.0,2013.0,a,GNB,0.0,4500.0,,,False,7.0,49.0,-370.0,+310
Zach Sudfeld,NYJ,,,,,TE,3.0,2013.0,h,BUF,0.0,4500.0,,,False,-2.5,41.0,-140.0,+120
Ed Dickson,BAL,,,,,TE,3.0,2013.0,h,HOU,0.0,4500.0,,,False,-1.0,44.5,-120.0,+100
Gary Barnidge,CLE,,,,,TE,3.0,2013.0,a,MIN,0.0,4500.0,,,False,7.0,40.5,-320.0,+260
Alex Smith,CIN,,,,,TE,3.0,2013.0,h,GNB,0.0,4500.0,,,False,3.0,50.0,-150.0,+130
Garrett Graham,HOU,,,,,TE,3.0,2013.0,a,BAL,0.0,4700.0,,,False,1.0,44.5,-120.0,+100
Billy Bajema,BAL,,,,,TE,3.0,2013.0,h,HOU,0.0,4500.0,,,False,-1.0,44.5,-120.0,+100
Jim Dray,ARI,,,,,TE,3.0,2013.0,a,NOR,0.0,4500.0,,,False,7.5,48.5,-350.0,+290
Craig Stevens,TEN,,,,,TE,3.0,2013.0,h,SDG,0.0,4500.0,,,False,-3.0,43.0,-155.0,+135
James Hanna,DAL,,,,,TE,3.0,2013.0,h,STL,0.0,4500.0,,,False,-3.0,47.5,-170.0,+150
Orson Charles,CIN,,,,,TE,3.0,2013.0,h,GNB,0.0,4500.0,,,False,3.0,50.0,-150.0,+130
Clay Harbor,JAC,,,,,TE,3.0,2013.0,a,SEA,0.0,4500.0,,,False,19.5,39.5,-6500.0,+2000
Larry Donnell,NYG,,,,,TE,2.0,2013.0,h,DEN,4.6,4500.0,,,False,3.5,54.0,-200.0,+170
Dominique Jones,KC,,,,,TE,2.0,2013.0,h,DAL,1.8,4500.0,,,False,-3.0,45.5,-160.0,+140
Keavon Milton,CLE,,,,,TE,2.0,2013.0,a,BAL,0.0,4500.0,,,False,6.5,43.5,-300.0,+250
Garrett Celek,SF,,,,,TE,2.0,2013.0,a,SEA,0.0,4500.0,,,False,3.0,44.5,-155.0,+135
Dion Sims,MIA,,,,,TE,2.0,2013.0,a,IND,0.0,4500.0,,,False,2.0,43.5,-130.0,+110
Kellen Davis,SEA,,,,,TE,2.0,2013.0,h,SFO,0.0,4500.0,,,False,-3.0,44.5,-155.0,+135
Michael Egnew,MIA,,,,,TE,2.0,2013.0,a,IND,0.0,4500.0,,,False,2.0,43.5,-130.0,+110
Tim Wright,TB,,,,,TE,2.0,2013.0,h,NOR,0.0,4500.0,,,False,3.5,48.5,-170.0,+150
Jeff Cumberland,NYJ,,,,,TE,2.0,2013.0,a,NWE,0.0,4700.0,,,False,11.0,43.0,-600.0,+450
Ryan Taylor,GB,,,,,TE,2.0,2013.0,h,WAS,0.0,4500.0,,,False,-7.0,49.0,-370.0,+310
Kellen Winslow,NYJ,,,,,TE,3.0,2013.0,h,BUF,0.0,4900.0,,,False,-2.5,41.0,-140.0,+120
Kory Sperry,ARI,,,,,TE,3.0,2013.0,a,NOR,0.0,4500.0,,,False,7.5,48.5,-350.0,+290
Dominique Jones,KC,,,,,TE,3.0,2013.0,a,PHI,0.0,4500.0,,,False,3.5,50.5,-180.0,+160
Cory Harkey,STL,,,,,TE,4.0,2013.0,h,SFO,0.0,4500.0,,,False,3.5,43.0,-180.0,+160
Kory Sperry,ARI,,,,,TE,4.0,2013.0,a,TAM,0.0,4500.0,,,False,2.5,40.5,-140.0,+120
Luke Willson,SEA,,,,,TE,4.0,2013.0,a,HOU,0.0,4500.0,,,False,-1.5,41.5,-125.0,+105
Ladarius Green,SD,,,,,TE,4.0,2013.0,h,DAL,0.0,4500.0,,,False,1.5,47.0,-120.0,+100
Zach Sudfeld,NYJ,,,,,TE,4.0,2013.0,a,TEN,0.0,4500.0,,,False,3.5,40.5,-180.0,+160
Alex Smith,CIN,,,,,TE,4.0,2013.0,a,CLE,0.0,4500.0,,,False,-3.5,42.5,-185.0,+165
Steve Maneri,CHI,,,,,TE,4.0,2013.0,a,DET,0.0,4500.0,,,False,3.0,48.5,-155.0,+135
Jacob Tamme,DEN,,,,,TE,4.0,2013.0,h,PHI,0.0,4500.0,,,False,-10.5,58.5,-600.0,+450
Michael Hoomanawanui,NE,,,,,TE,4.0,2013.0,a,ATL,0.0,4500.0,,,False,3.0,49.5,-160.0,+140
Nate Byham,TB,,,,,TE,4.0,2013.0,h,ARI,0.0,4500.0,,,False,-2.5,40.5,-140.0,+120
Billy Bajema,BAL,,,,,TE,4.0,2013.0,a,BUF,0.0,4500.0,,,False,-3.5,45.0,-165.0,+145
Konrad Reuland,NYJ,,,,,TE,3.0,2013.0,h,BUF,0.0,4500.0,,,False,-2.5,41.0,-140.0,+120
Craig Stevens,TEN,,,,,TE,4.0,2013.0,h,NYJ,0.0,4500.0,,,False,-3.5,40.5,-180.0,+160
James Hanna,DAL,,,,,TE,4.0,2013.0,a,SDG,0.0,4500.0,,,False,-1.5,47.0,-120.0,+100
Orson Charles,CIN,,,,,TE,4.0,2013.0,a,CLE,0.0,4500.0,,,False,-3.5,42.5,-185.0,+165
Garrett Celek,SF,,,,,TE,3.0,2013.0,h,IND,3.5,4500.0,,,False,-10.5,46.0,-500.0,+400
